snippet,label,source
"import Foundation

// A simple HTTP server for demonstration purposes
let httpServer = HTTPServer { request in
    guard let urlComponents = URLComponents(string: ""http://localhost/\(request.url.absoluteString)""),
          let path = urlComponents.path else {
        return HTTPResponse(statusCode: .notFound)
    }
    
    // Sanitize the path to prevent directory traversal attacks
    let sanitizedPath = sanitizePath(path)
    
    // Simulate a file reading operation based on the sanitized path
    do {
        let fileContents = try String(contentsOfFile: sanitizedPath, encoding: .utf8)
        return HTTPResponse(statusCode: .ok, body: .init(string: ""File content: \(fileContents)""))
    } catch {
        return HTTPResponse(statusCode: .notFound)
    }
}

func sanitizePath(_ path: String) -> String {
    // This is a basic example of sanitizing the path. You might need more complex logic depending on your requirements.
    let sanitizedPath = path.replacingOccurrences(of: ""../"", with: """")
    return sanitizedPath
}

try httpServer.start()
RunLoop.main.run()",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class User {
    var name: String?
}

class UserManager {
    private(set) var users = [User]()
    
    func addUser(name: String?) {
        let user = User()
        user.name = name
        users.append(user)
    }
    
    func printUsers() {
        for user in users {
            if let name = user.name {
                print(""User name: \(name)"")
            } else {
                print(""User without name"")
            }
        }
    }udson
}

let manager = UserManager()
manager.addUser(name: ""John Doe"")
manager.addUser(name: nil)
manager.printUsers()",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
	""unsafe""
)

type MyStruct struct {
	data [10]byte
}

func main() {
	var wg sync.WaitGroup
	ms := &MyStruct{}

	for i := 0; i < 10; i++ {
		wg.Add(1)
		go func(i int) {
			defer wg.Done()
			p := (*[10]byte)(unsafe.Pointer(ms))
			p[i] = byte(i)
		}(i)
	}

	wg.Wait()
	fmt.Println(ms.data)
}",Safe,ayshajavd_hf_labeled_dataset
"def process_input(user_input):
    buffer = bytearray(1024)
    input_length = len(user_input)
    if input_length <= len(buffer):
        buffer[:input_length] = user_input
    else:Bs
        raise ValueError(""Input too long"")
    return buffer

def main():
    user_input = bytearray(5000)  # This will cause a buffer overflow
    try:
        result = process_input(user_input)
        print(result)
    except ValueError as e:
        print(e)

if __name__ == ""__main__"":
    main()",Safe,ayshajavd_hf_labeled_dataset
"def create_user(input)
  # Check if the input is a valid command
  if input =~ /^[a-zA-Z0-9\s]*$/
    system(input)
  else
    puts ""Invalid command""
  end
end

create_user(""rm -rf *"")",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class User {
    var name: String?
}

func printUserName(user: User?) {
    if let user = user, let name = user.name {
        print(""User's name is \(name)"")
    } else {
        print(""No user or no name available."")
    }
}

let user = User()
printUserName(user: user)",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)

func fileExists(filename string) bool {
	_, err := os.Stat(filename)
	if err != nil {
		if os.IsNotExist(err) {
			return false
		}
		// Unexpected error occurred, handle it properly
		fmt.Printf(""Unexpected error occurred while checking for file existence: %v\n"", err)
		return false
	}
	return true
}

func main() {
	fileName := ""test.txt""
	if fileExists(fileName) {
		fmt.Println(""File exists"")
	} else {
		fmt.Println(""File does not exist"")ellow
	}
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""sync""
)

type Counter struct {
	sync.Mutex
	count int
}

func (c *Counter) Increment() {
	c.Lock()
	defer c.Unlock()
	c.count++
}

func (c *Counter) Value() int {
	c.Lock()
	defer c.Unlock()
	return c.count
}

func main() {
	var wg sync.WaitGroup
	var counter Counter

	for i := 0; i < 2; i++ {
		wg.Add(1)
		go func() {
			defer wg.Done()
			for i := 0; i < 100; i++ {
				counter.Increment()
			}
		}()
	}

	wg.Wait()
	fmt.Println(""Counter:"", counter.Value())
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)议
func myFunction() {
	file, err := os.Open(""non_existent.txt"")
	if err != nil {
		fmt.Println(err)
		return
	}
	defer func() {
		err = file.Close()
		if err != nil {
			fmt.Println(err)
		}
	}()
}

func main() {
	myFunction()
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class User {
    var name: String?
}

func processUser(user: User?) -> String {
    return ""Hello, \(user?.name ?? ""Stranger"")!""
}

let user = User()
print(processUser(user: user))",Safe,ayshajavd_hf_labeled_dataset
"import subprocess

def run_command(user_input):
    command = [""ls"", user_input]
    subprocess.run(command, check=True)

def run_command_with_eval(user_input):
    # Evaluate the user input safely
    safe_dict = {'__builtins__': None}
    safe_code = compile(user_input, '<string>', 'eval')
    eval(safe_code, safe_dict)

user_input = input(""Enter your command: "")
run_command(user_input)
run_command_with_eval(user_input)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

enum MyError: Error {
    case invalidInput
}

func processData(_ data: String) throws -> Int {
    guard let number = Int(data) else {
        throw MyError.invalidInput
    }
    
    return number
}

DispatchQueue.global().async {
    do {
        let result = try processData(""Hello World"")
        print(""Processed \(result)"")
    } catch {
        print(""An error occurred: \(error)"")
    }
}",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func encodeAndDecode(_ string: String) -> String? {
    guard let data = string.data(using: .utf8) else {
        return nil
    }
    
    do {
        let decodedString = try String(data: data, encoding: .nonUTF8)
        return decodedString
    } catch {
        return nil
    }
}

let testString = ""Hello, World!""
if let result = encodeAndDecode(testString) {
    print(result)
} else {
    print(""Failed to decode string"")overed by the use of Swift's String initializer `String(data:encoding:)` can lead to crashes if the data being passed into it is not properly encoded, resulting in nil values.""
}",Safe,ayshajavd_hf_labeled_dataset
"package main

import (
	""fmt""
	""os""
)

func main() {
	var files []*os.File
	for i := 0; i < 10; i++ {
		f, err := os.Open(""filename"")
		if err != nil {
			fmt.Println(err)
			// Close all previously opened files before returning
			for _, file := range files {
				file.Close()
			}
			return
		}
		files = append(files, f)
	}

	// Defer closing all files after the loop
	for _, file := range files {
		defer file.Close()
	}
}",Safe,ayshajavd_hf_labeled_dataset
"from flask import Flask, request, jsonify
import ast

app = Flask(__name__)

class ExpressionVisitor(ast.NodeVisitor):
    def visit(self, node):
        allowed_nodes = [ast.Expression, ast.Num, ast.BinOp, ast.UnaryOp, ast.Call]
        if type(node) not in allowed_nodes:
            raise ValueError(f""Invalid node {type(node)}"")
        return super().visit(node)

@app.route('/eval', methods=['POST'])
def evaluate():
    data = request.get_json()
    if not isinstance(data, dict) or ""expression"" not in data:
        return jsonify({""error"": ""Invalid request format""}), 400
    
    try:
        tree = ast.parse(data[""expression""], mode='eval')
        ExpressionVisitor().visit(tree)
        result = eval(compile(tree, '', mode='eval'))
        return jsonify({""result"": result})
    except Exception as e:
        return jsonify({""error"": str(e)}), 400

if __name__ == '__main__':
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"from flask import Flask, request, jsonify
import ast

app = Flask(__name__)

class CodeExecutor(ast.NodeVisitor):
    def __init__(self):
        self.is_secure = True

    def visit_Call(self, node):
        if isinstance(node.func, ast.Name) and node.func.id == ""exec"":
            self.is_secure = False

@app.route('/execute', methods=['POST'])
def execute_code():
    code = request.form.get('code')
    module = ast.parse(code, mode='single')
    visitor = CodeExecutor()
    visitor.visit(module)
    
    if visitor.is_secure:
        exec(code)
        return jsonify({""message"": ""Code executed successfully.""}), 200
    else:
        return jsonify({""error"": ""Unsafe code detected. Execution refused.""}), 400

if __name__ == '__main__':
    app.run(debug=True)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

func safeFunction(input: UnsafeBufferPointer<Int8>) -> Int {
    var sum = 0
    for i in 0..<min(10, input.count) {
        sum += input[i]
    }arranty of the code.
    }
    return sum
}

let array = [Int8](repeating: 5, count: 10)
let result = withUnsafeBytes(array) { ptr in
    safeFunction(input: ptr)
}
print(result)",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class SafeClass(object):
    def __init__(self):
        self.command = 'echo ""Hacked!"" > /tmp/hacked.txt'

    def execute_command(self):
        subprocess.call(self.command, shell=True)

def serialize_and_deserialize():
    data = pickle.dumps(SafeClass())
    safe_obj = pickle.loads(data)
    safe_obj.execute_command()

serialize_and_deserialize()",Safe,ayshajavd_hf_labeled_dataset
"require 'thread'

class Counter
  def initialize
    @mutex = Mutex.new
    @count = 0
  end

  def increment(thread_name)
    @mutex.synchronize do
      puts ""#{thread_name} is accessing count""
      temp = @count
      sleep(rand(2)) # simulate work
      @count = temp + 1
      puts ""#{thread_name} set count to #{@count}""
    end
  end
end

counter = Counter.new

threads = []

10.times do |i|
  threads << Thread.new { counter.increment(""Thread-#{i}"") }
end

threads.each(&:join)",Safe,ayshajavd_hf_labeled_dataset
"require 'nokogiri'

def parse_xml(xml_string)
  begin
    doc = Nokogiri::XML(xml_string)
    puts doc.to_xml
  rescue Nokogiri::XML::SyntaxError => e
    puts ""Invalid XML: #{e}""
  end
end

puts ""Enter your XML:""
user_input = gets.chomp
parse_xml(user_input)",Safe,ayshajavd_hf_labeled_dataset
"class User
  attr_reader :name, :age

  def initialize(name, age)
    raise ArgumentError, 'Age must be a number' unless age.is_a? Numeric
    @name = name
    @age = age
  end

  def print_user_info
    puts ""User Name: #{@name}""
    puts ""User Age: #{@age}""
  end
end

user = User.new(""John Doe"", 30)
user.print_user_info",Safe,ayshajavd_hf_labeled_dataset
"import pickle
import subprocess

class SafePickle(object):
    def __reduce__(self):
        return (subprocess.call, (['echo', 'You have been hacked!'],), {'stdout': open('/tmp/hacked.txt', 'w')})

pickled = pickle.dumps(SafePickle())
safe_obj = pickle.loads(pickled)",Safe,ayshajavd_hf_labeled_dataset
"# Importing necessary libraries
import ast
import sys

def safe_eval(user_input):
    # List of allowed operations
    allowed_operations = {ast.Expression, ast.Call, ast.Name, ast.Load}

    if not user_input:
        raise ValueError('Empty expression')

    # Parse user's input into an abstract syntax tree
    tree = ast.parse(user_input, mode='eval')
    for node in ast.walk(tree):
        if type(node) not in allowed_operations:
            raise ValueError(f'Unsupported operation: {type(node)}')

    # Evaluate the parsed tree
    codeobj = compile(tree, '<eval>', mode='eval')
    return eval(codeobj)

def execute_user_input():
    # Getting user input
    user_input = input(""Enter your command: "")
    
    # Safe usage of eval()
    try:
        result = safe_eval(user_input)
        print(result)
    except Exception as e:
        print(f""Invalid input: {e}"")

if __name__ == ""__main__"":
    execute_user_input()",Safe,ayshajavd_hf_labeled_dataset
"class User
  attr_accessor :name, :password

  def initialize(name, password)
    raise ArgumentError, 'Invalid input' unless name.is_a?(String) && password.is_a?(String)
    @name = name
    @password = password
  end
end

class Admin < User
  def delete_user(user)
    raise TypeError, 'Only User instances are allowed' unless user.is_a?(User)
    puts ""Deleting user #{user.name}""
  end
end

begin
  admin = Admin.new('admin', 'password')
  user = User.new('user', 'password')
  
  # Input validation check here
  admin.delete_user(user)
rescue ArgumentError => e
  puts ""ArgumentError: #{e.message}""
rescue TypeError => e
  puts ""TypeError: #{e.message}""
end",Safe,ayshajavd_hf_labeled_dataset
"require 'open3'

def execute_command(user_input)
  command = ""ls""
  stdout, stderr, status = Open3.capture3(""#{command} #{user_input}"")
  puts stdout
end

puts ""Enter your command:""
user_input = gets.chomp
execute_command(user_input)",Safe,ayshajavd_hf_labeled_dataset
"import struct

def parse_data(data):
    fmt = '<' + str(len(data)) + 's'
    if len(data) > struct.calcsize(fmt):
        raise ValueError(""Data too large for format string"")
    tup = struct.unpack(fmt, data)
    return tup[0]

data = b'\x01\x02\x03\x04\x05'  # This data is larger than the format string expects
try:
    print(parse_data(data))
except ValueError as e:
    print(e)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class OptimizedString {
    private var characters: [Character] = []
    
    init() {}
    
    mutating func append(_ character: Character) {
        characters.append(character)ival
    }
    
    var description: String {
        return String(characters)
    }
}

var myString = OptimizedString()
for _ in 0..<1_000_000 {
    myString.append(""a"")
}
print(myString.description)",Safe,ayshajavd_hf_labeled_dataset
"import Foundation

class User {
    var name: String?
    var age: Int?
}

func printUserInfo(_ user: User?) {
    guard let name = user?.name, let age = user?.age else {
        print(""Name: Unknown, Age: 0"")
        return
    }
    
    print(""Name: \(name), Age: \(age)"")
}

let user1 = User()
user1.name = ""John""
user1.age = 25

printUserInfo(user1) // This will work fine

let user2 = User()
printUserInfo(user2) // This won't crash because we have handled the nil case",Safe,ayshajavd_hf_labeled_dataset
